pres,temp,sal
129.350357142857,0.986435714285714,33.9914071428571
130.374941176471,1.09551176470588,34.0132588235294
131.336857142857,1.17704285714286,34.0288795918367
132.343,1.38516,34.0720733333333
133.337,1.603775,34.0997625
134.336230769231,1.79377692307692,34.1397230769231
135.396,1.86000909090909,34.1544181818182
136.412272727273,1.91010909090909,34.169
137.446545454545,2.00339090909091,34.1775272727273
138.6669,1.98978,34.1709966666667
139.301875,1.985225,34.1716875
140.4324375,2.09036875,34.18371875
141.4225625,2.14193125,34.190075
142.439692307692,2.19288461538462,34.2007769230769
143.4471,2.31473,34.2274
144.459,2.36319090909091,34.2366363636364
145.540363636364,2.45843636363636,34.2600363636364
146.708714285714,2.58322142857143,34.2731321428571
147.42575,2.64450416666667,34.2850958333333
148.512357142857,2.83123571428571,34.3109785714286
