pres,cond,temp
356,32.497367714884,3.87385002893519
358,32.4926212974028,3.86786979166667
360,32.4913232769361,3.86534912280702
362,32.4898618206571,3.86291973128019
364,32.4854549880181,3.85744797319121
366,32.483110545141,3.85435631313131
368,32.4728585402411,3.84161311177249
370,32.4728221931952,3.84063488756614
372,32.4706076982317,3.83740025
374,32.4648260040227,3.83046060135934
376,32.4683346282486,3.83396657407407
378,32.4558538417409,3.81883472222222
380,32.4524545388477,3.81374689542484
382,32.4476576813142,3.80758312908497
384,32.4457796475421,3.80465651785714
386,32.4498608740781,3.80823546875
388,32.4453646518248,3.80194134963768
390,32.4457489665259,3.80113639846743
392,32.4471955788757,3.80150953752955
394,32.4482828505002,3.80203765953453
396,32.450125797154,3.80228706140351
398,32.4489380274852,3.79993499228395
400,32.4393290362055,3.78840876388889
402,32.4452177470505,3.79433234739369
404,32.4400659724245,3.78738165064103
406,32.4360559150542,3.78186702586207
408,32.4348608902889,3.77960707799145
410,32.4342830574392,3.77815008267196
412,32.4335696475054,3.77661734664352
414,32.4324648200157,3.77399322916667
416,32.4288574933778,3.76886019444444
418,32.4268076604124,3.76570021172087
420,32.4254055545441,3.76321964285714
422,32.4249156873873,3.76177118055556
424,32.4256881377471,3.76199112723214
426,32.4256239868498,3.76064979482323
428,32.4254674325355,3.75944670138889
430,32.4240973946838,3.75672709722222
432,32.4234033204885,3.75526180555556
434,32.4238976888654,3.75513953924162
436,32.4224686953262,3.75237559799383
438,32.4214433558943,3.75026559244792
440,32.4216755648277,3.74955427900327
442,32.421188681769,3.74820224609375
444,32.4195824088277,3.74572128684807
446,32.4144929976947,3.73887550747863
448,32.4142493792109,3.73761154513889
450,32.4128441809735,3.73503766121032
452,32.408997518631,3.73005064790951
454,32.4070657677501,3.72718991319444
456,32.4040504807979,3.72259600095785
458,32.4050191196115,3.72275438657407
460,32.4037467949829,3.72055459104938
462,32.3996342213425,3.71477681206597
464,32.4009202277838,3.71557935298103
466,32.3998842637905,3.71302102623457
468,32.4001316511236,3.71211817810458
470,32.3995167994218,3.71070913628472
472,32.3984888396658,3.70858579695767
474,32.3998454988967,3.70947467592593
476,32.4014902008389,3.71011467013889
478,32.4032823870355,3.70958342978395
480,32.4050986412684,3.71032301954733
482,32.4042551383581,3.70987868055556
484,32.4030986686232,3.70664696848291
486,32.4026030494194,3.70470675505051
488,32.4028950049982,3.70440316840278
490,32.4001987742111,3.70226174863388
492,32.3991091598062,3.69862513888889
494,32.3951008387169,3.69303471567086
496,32.398376815478,3.69499615740741
498,32.4006467254702,3.69625203853047
500,32.4032885123372,3.69819123148148
502,32.4052133920774,3.69891870307808
504,32.4083829734204,3.70122002604167
506,32.4081861852676,3.70025238997114
508,32.4088907740643,3.70000403496169
510,32.4058267820203,3.6956168595679
512,32.4044241695074,3.69333799511317
514,32.4022373877961,3.69046051526063
516,32.3970835050114,3.68407992238562
518,32.3982400513413,3.68423006944444
520,32.3973236324329,3.6823912957702
522,32.3950900182568,3.67933546296296
524,32.3925825566068,3.67598652510684
526,32.3873692833332,3.66947098524306
528,32.387142296306,3.66835324074074
530,32.3875667532593,3.6678686465721
532,32.3863716467147,3.66582365620491
534,32.384527978134,3.66293110754986
536,32.3814379783412,3.65865801674837
538,32.3780353828537,3.65434163510101
540,32.3755828442151,3.65097232142857
542,32.3782601034684,3.6528275318287
544,32.3727337507097,3.64629107273392
546,32.371077747288,3.64342711226852
548,32.3718575276164,3.64318008333333
550,32.3732833142978,3.64369168281654
552,32.3754026720263,3.64526978125
554,32.3747025446727,3.64338213485663
556,32.3718349139806,3.63936392361111
558,32.3697025412218,3.63621276909722
560,32.3701647030916,3.63590640740741
562,32.37009836727,3.63498813657407
564,32.3697621868352,3.63365429205247
566,32.3699685220859,3.63296328607253
568,32.3701234499415,3.63236678240741
570,32.3702069949024,3.63138302777778
572,32.3690492115369,3.62926720545977
574,32.3706996107561,3.63015373906893
576,32.370596645035,3.62917486979167
578,32.3702152030929,3.62781354166667
580,32.3672887657346,3.62354611441799
582,32.368032972106,3.62330922403382
584,32.3694230095799,3.62404814369658
586,32.37097006734,3.62486325
588,32.3685779824393,3.62127919823232
590,32.3674002771342,3.61886336050725
592,32.3674553035556,3.61811813368056
594,32.3684727462696,3.61850195249597
596,32.3659391804977,3.61484094460227
598,32.3660956928798,3.61409947420635
600,32.3630289989203,3.60982421085859
602,32.3599168344164,3.60565719246032
604,32.355804582085,3.60032625248016
606,32.3601871753145,3.60427223214286
608,32.3641987413447,3.60685515873016
610,32.3695147139921,3.6112872624269
612,32.3719695514826,3.61271137387387
614,32.3736494452511,3.6133130787037
616,32.374523460757,3.61355046130952
618,32.3755261599791,3.61343511574074
620,32.3759675900306,3.61290163089226
622,32.373716678579,3.60975179057734
624,32.3694119862801,3.60435071138211
626,32.3703271298929,3.60427561085391
628,32.3709727227033,3.60424807975589
630,32.3704590925464,3.6025271484375
632,32.3706630086533,3.60183731060606
634,32.3715554119495,3.60177022015366
636,32.3720986689781,3.60150198739035
638,32.3717116630525,3.60028961737473
640,32.369854084922,3.59727900545635
642,32.3695498809194,3.59591772073413
644,32.3700411286286,3.59557224537037
646,32.3709249001123,3.59598391776678
648,32.3695779739024,3.59343044945988
650,32.3685067328545,3.59115536747685
652,32.3682657287374,3.59012844065657
654,32.3673477840206,3.58824596688034
656,32.3686150372232,3.58896723090278
658,32.3685529650222,3.587728515625
660,32.368340428177,3.58667506430041
662,32.368821666101,3.58628506944444
664,32.3699042108783,3.58652250631313
666,32.370472021721,3.58631207329317
668,32.3707285727216,3.58537720306513
670,32.3699882382744,3.58358851388889
672,32.3705049706903,3.58311083622685
674,32.3711942910764,3.5829340625
676,32.3727884040203,3.58381174305556
678,32.3746992032778,3.58447614583333
680,32.3768166628421,3.58554023919753
682,32.3762046779548,3.58410432449495
684,32.3776990769758,3.58473918650794
686,32.378498852648,3.5848156558642
688,32.3794966170352,3.58462268518519
690,32.3808886733596,3.58494176136364
692,32.3812900084005,3.58443283730159
694,32.3820376709026,3.58434306547619
696,32.3832892192371,3.58462230902778
698,32.3856042669595,3.58595897160948
700,32.3854337088996,3.58475303442029
702,32.3857544627489,3.58371721491228
704,32.3880649963202,3.58504396219136
706,32.3872018603459,3.583243875
708,32.3876698094975,3.58319503279321
710,32.3847077949036,3.57890766283525
712,32.3795812462205,3.57250324404762
714,32.3791388125984,3.57111641865079
716,32.3795523466818,3.57072119598765
718,32.3798968538307,3.57066541666667
720,32.3801469225838,3.56958515946502
722,32.3792088298884,3.56763356481481
724,32.3792932702361,3.566857343107
726,32.3792482050513,3.56596370804398
728,32.380976728919,3.56727537615741
730,32.3809566991783,3.56592079475309
732,32.381011472663,3.56505373611111
734,32.3811151305429,3.56425216346154
736,32.3816658164815,3.56395774176955
738,32.3823286607095,3.56367059811828
740,32.3820966981933,3.56225632548309
742,32.3831204201775,3.56234702596618
744,32.3850276666752,3.56347379557292
746,32.3860107644485,3.56357196403134
748,32.3887012020249,3.56492608173077
750,32.3911094397898,3.56627206944444
752,32.3934636461867,3.56777244689543
754,32.39454810053,3.56795080337691
756,32.3940120568429,3.56645887586806
758,32.3925696624178,3.56388825
760,32.3962192390102,3.56652593315972
762,32.3970004805798,3.56682852044753
764,32.392933375713,3.56133551587302
766,32.3906513178865,3.55800738224638
768,32.3901499224324,3.55646391369048
770,32.3912143077416,3.55696563208617
772,32.3902512130309,3.55495370833333
774,32.3898632742345,3.55314360795455
776,32.3945054016914,3.55700505736715
778,32.3959154014341,3.557651953125
780,32.3987306977079,3.55985169836957
782,32.4057481409853,3.56571083877996
784,32.4105280946872,3.56929693700397
786,32.4100226377412,3.56771067708333
788,32.4109307229308,3.56741726851852
790,32.4135437413817,3.56933360042735
792,32.4172799484712,3.57179228603604
794,32.4191156228726,3.57258683712121
796,32.4185849072827,3.57110424107143
798,32.4171308980588,3.56871400462963
800,32.4154694481992,3.56593568881381
802,32.415730763678,3.56558796073718
804,32.4162370162348,3.56487483333333
806,32.4174164151625,3.56500094246032
808,32.420242239722,3.56703660037879
810,32.4201752695556,3.56606491274929
812,32.4211960004354,3.56648157552083
814,32.4222479506822,3.5663882260101
816,32.421823416785,3.56511527777778
818,32.4198088422721,3.56213513621795
820,32.4190424858141,3.56057272970085
822,32.4206348209512,3.56148480235043
824,32.4182285400073,3.55785039202509
826,32.4185827465057,3.55714978632479
828,32.4188588055115,3.55652992424242
830,32.4163776552634,3.55316986400463
832,32.4141611331686,3.55021413690476
834,32.4152007661904,3.55044638888889
836,32.4094978032535,3.54314225260417
838,32.4096928431486,3.54214078839869
840,32.4107004790023,3.54234861111111
842,32.4113017945046,3.54242470238095
844,32.4141021052118,3.54435127314815
846,32.4164017637058,3.54547400462963
848,32.4185706780878,3.54645628858025
850,32.4223149487835,3.54938276909722
852,32.4244535968143,3.55098669945988
854,32.4232668753778,3.54878459429825
856,32.422437831475,3.54680680941358
858,32.4227775802832,3.54596726973684
860,32.4244269781316,3.5465521412037
862,32.4264023275278,3.54779400584795
864,32.4275250650797,3.54795186631944
866,32.4286481473879,3.54769462826797
868,32.4290811120616,3.54721291232639
870,32.4293067050766,3.54659723875661
872,32.4301339277547,3.546818628003
874,32.4320093295863,3.547911875
876,32.4297462819054,3.54458152006173
878,32.4269736786068,3.54047284722222
880,32.4263074304153,3.5389640542328
882,32.4260677374254,3.53798993055556
884,32.4286225663043,3.5395615234375
886,32.4282171398978,3.53819305555556
888,32.4278222794717,3.53670082175926
890,32.4285954793732,3.53696572649573
892,32.429028452576,3.53616541529153
894,32.4354995871813,3.54140578165375
896,32.4488603870332,3.5535220610119
898,32.4573379229816,3.56100872584541
900,32.4593765294728,3.56214493371212
902,32.4610480843845,3.56280859126984
904,32.4606616300639,3.56169350358423
906,32.4636900680481,3.56336920289855
908,32.4649126968121,3.56386118686869
910,32.4648167029589,3.56280339781746
912,32.4627890103931,3.55981904166667
914,32.4602556855798,3.556549609375
916,32.4519510516256,3.547491772343
918,32.4398090077208,3.53427069170322
920,32.447093295756,3.54036624579125
922,32.4495148448553,3.54204172008547
924,32.4526610378886,3.54403910751029
926,32.4519735540076,3.54236865079365
928,32.4531916754157,3.54275203544061
930,32.453991429887,3.54209911616162
932,32.4546955323352,3.54187356150794
934,32.4546336317131,3.54093619123932
936,32.4548376184223,3.54056629273504
938,32.4530489157513,3.53731256038647
940,32.4530681620073,3.53625993265993
942,32.4538737579468,3.53663319256757
944,32.4539746856072,3.53535038314176
946,32.4537766917258,3.53429411582341
948,32.4544560846866,3.53430258487654
950,32.4558477741717,3.53452990319865
952,32.4583340777111,3.53617172619048
954,32.4595205725442,3.53631835585586
956,32.4599887898339,3.53583254960317
958,32.4601955591383,3.53505655864198
960,32.4605983607512,3.53453561599794
962,32.4610380506571,3.53421437397876
964,32.4621082460673,3.5343322997416
966,32.4632973431949,3.5344280651341
968,32.4652410821115,3.53535341621864
970,32.4711853165135,3.54041292032164
972,32.4764061513699,3.54443829767267
974,32.4766705329357,3.54374815155229
976,32.4763065572638,3.54245670882937
978,32.4761630833903,3.54120818936314
980,32.4768645434652,3.54141625295508
982,32.4759885946274,3.53877387452107
984,32.474856509083,3.53665001286008
986,32.4746312477031,3.535603003003
988,32.472591457448,3.53264834104938
990,32.4709361702116,3.53007381535948
992,32.4707593559788,3.52887740483539
994,32.4725521095097,3.52976334325397
996,32.4738882896269,3.53045753113027
998,32.4713910256746,3.52673188961988
1000,32.470895176708,3.52528081183862
1002,32.4714982164394,3.52490888310185
1004,32.4714876989817,3.52390025252525
1006,32.4708819317968,3.52249647975768
1008,32.4659559560121,3.51626869517544
1010,32.4628610889993,3.51194832957958
1012,32.4601821094117,3.5084226746633
1014,32.4559174167597,3.50297158378136
1016,32.4556558600425,3.50197896825397
1018,32.4556216520379,3.50123963541667
1020,32.4566933278754,3.50086461640212
1022,32.4574029065304,3.50068741319444
1024,32.4590132902567,3.50187278439153
1026,32.4581896089692,3.49989279003268
1028,32.45772660566,3.49846913690476
1030,32.4579040955137,3.49763693831699
1032,32.456662899544,3.49562471064815
1034,32.4528645505263,3.4907670564059
1036,32.453778090416,3.49053560606061
1038,32.4558411139965,3.49164372519841
1040,32.4541519668529,3.48885660842294
1042,32.4532570484513,3.48729856678487
1044,32.4519608639262,3.4849684178744
1046,32.4503540484383,3.48221442550505
1048,32.4508515744272,3.48160157271242
1050,32.4517929107784,3.48153177083333
1052,32.4471612495354,3.47595289961014
1054,32.4465273073413,3.47442289126016
1056,32.4468189826071,3.4739264131137
1058,32.4453191030353,3.47126488715278
1060,32.4440090230812,3.46880752314815
1062,32.443777550805,3.4677035218254
1064,32.4451661146596,3.46864955115176
1066,32.4462569332759,3.46833911458333
1068,32.4490823484516,3.4699169665404
1070,32.4507879419022,3.47066811342593
1072,32.4519238620005,3.47118964930556
1074,32.4522747782183,3.47090313552189
1076,32.4528733856463,3.46992248263889
1078,32.4521880663607,3.46816194058642
1080,32.4525260712929,3.46755138888889
1082,32.4529846743223,3.46711881613757
1084,32.4533761164064,3.46687085503472
1086,32.4549501297398,3.46730483796296
1088,32.4541246459861,3.46531666666667
1090,32.4545437406082,3.46477033730159
1092,32.4553351332485,3.46505519218346
1094,32.4573913670069,3.46648084795322
1096,32.4556723160604,3.46362148919753
1098,32.4540349155439,3.46079774305556
1100,32.4540390965899,3.45993451086957
1102,32.4540010406238,3.45913702980324
1104,32.4578139331622,3.46242294238683
1106,32.4517718797843,3.45476958912037
1108,32.450686368296,3.4527553030303
1110,32.4496590936433,3.45082976388889
1112,32.4508599164709,3.45142897188347
1114,32.4505184178786,3.44998543113426
1116,32.449650283551,3.4480816872428
1118,32.4485610399098,3.44593606376263
1120,32.4499705663619,3.44688248374705
1122,32.4492867919197,3.44497542534722
1124,32.4495459628094,3.44458276681287
1126,32.4504409422733,3.44436966306584
1128,32.4510444607224,3.44415808256173
1130,32.4523147283569,3.44482966403904
1132,32.4525837866773,3.44387933333333
1134,32.4524045843608,3.44280698450855
1136,32.4523363958762,3.44193730066872
1138,32.4534570260622,3.44244061447811
1140,32.4523366606256,3.44005100694444
1142,32.4516045108916,3.43840994047619
1144,32.4507695242427,3.43657664930556
1146,32.4506866606753,3.43567353632479
1148,32.4502476697076,3.43425186011905
1150,32.4498131981149,3.43283782894737
1152,32.4480389759557,3.4302224606136
1154,32.447618132662,3.42870334084084
1156,32.4478608871045,3.42804403326023
1158,32.4463682163957,3.42557670138889
1160,32.4461880030338,3.42447357060185
1162,32.4463796029102,3.42393724489796
1164,32.44661242509,3.42304175925926
1166,32.4466850943116,3.42229446969697
1168,32.4464625798757,3.42125717089372
1170,32.4469519631906,3.42079772727273
1172,32.4455267239149,3.41878072222222
1174,32.4443833705448,3.41639989224138
1176,32.4434082525529,3.41467829861111
1178,32.4386874095959,3.40902299836601
1180,32.4384975200291,3.40829404761905
1182,32.4335360423118,3.40204295428241
1184,32.4297410918108,3.39755401976496
1186,32.4265065024604,3.39340666035354
1188,32.4301895826867,3.39672498522459
1190,32.4242824056006,3.38941807002315
1192,32.4248462316085,3.38918723958333
1194,32.4252097515428,3.38871087436869
1196,32.4260408223592,3.38885483217593
1198,32.427953890357,3.3901083912037
1200,32.4277957421407,3.38847635582011
1202,32.4314717720441,3.39113214546784
1204,32.43694485607,3.39565925925926
1206,32.4371086094402,3.39513356481482
1208,32.4351310742278,3.39243705512153
1210,32.4355004847245,3.39186604166667
1212,32.4296564351025,3.38521378038194
1214,32.4288722600636,3.38298206699346
1216,32.4315381448444,3.38510137924383
1218,32.4356996631279,3.38889251207729
1220,32.4390662107905,3.39107262731481
1222,32.4367164253615,3.38772755847953
1224,32.4335490220415,3.38338796296296
1226,32.4329048841673,3.38181612654321
1228,32.4359890637993,3.38456238888889
1230,32.4348271316343,3.38240069444444
1232,32.4310543384756,3.37726329656863
1234,32.4312717415639,3.37674893055556
1236,32.433339509155,3.3785181980057
1238,32.4345341546267,3.37874906798246
1240,32.4327549359817,3.37571248263889
1242,32.4334997219418,3.37561968599034
1244,32.4349502899522,3.37634259072581
1246,32.4360896926166,3.37680124591503
1248,32.4375473090809,3.37731096462674
1250,32.4384263581817,3.37731005116959
1252,32.4393658436707,3.37729584722222
1254,32.4399693479663,3.37706990214646
1256,32.4405102911486,3.37676225358423
1258,32.441625504737,3.37728689236111
1260,32.4422945536248,3.37663216145833
1262,32.442578107998,3.37607434210526
1264,32.4432364363916,3.3760459077381
1266,32.4448556575103,3.37725245833333
1268,32.4452003272708,3.37640020424837
1270,32.4464116021844,3.37666770833333
1272,32.4476665670551,3.37706384196697
1274,32.4492619322078,3.37785402908805
1276,32.4493938262805,3.37687966707516
1278,32.4510875360581,3.37763820954106
1280,32.4538315785992,3.37970366966231
1282,32.4584528869452,3.38310246415771
1284,32.4607503990718,3.38434079861111
1286,32.4632165926206,3.38588664641204
1288,32.4657692404084,3.38743993055556
1290,32.4663730678748,3.38750829475309
1292,32.4680719626309,3.38800052838164
1294,32.4682821512459,3.38741578282828
1296,32.4679270317669,3.38616885683761
1298,32.4696870270069,3.38719094376138
1300,32.4713205481085,3.38780838963964
1302,32.4729429229988,3.38845951178451
1304,32.4729415323341,3.38755780164931
1306,32.4739077254371,3.38767449324324
1308,32.4738838091152,3.38676617424242
1310,32.4750139085383,3.38705445449561
1312,32.4770672376291,3.38813263888889
1314,32.4795104972829,3.38948885233918
1316,32.4813122707972,3.39027804082492
1318,32.4833061845269,3.39141209490741
1320,32.4851131767106,3.39240970982143
1322,32.4884141058101,3.39497310160024
1324,32.4902505722475,3.39575831018519
1326,32.4916032623319,3.39616025060387
1328,32.4909451642353,3.3946501880787
1330,32.487059394479,3.39008377849003
1332,32.4897323293387,3.39223626585145
1334,32.4871099564831,3.38843198924731
1336,32.4869565671764,3.38724627525253
1338,32.4880412117382,3.38738268849206
1340,32.4889701449823,3.3875312232906
1342,32.4901087330854,3.38816841216216
1344,32.491929281256,3.38871627859477
1346,32.4933467455782,3.3892882127193
1348,32.4941871176184,3.38939413029101
1350,32.4966746783327,3.39115075372629
1352,32.4981573465924,3.39181698082011
1354,32.5049137465951,3.39712334656085
1356,32.510155209042,3.40156369949495
1358,32.5150344745044,3.40546331018519
1360,32.5187656568722,3.4085140758547
1362,32.5233649428796,3.41163911458333
1364,32.5316127281698,3.41877444444444
1366,32.5409107473614,3.42709987373737
1368,32.5446816223685,3.42989923611111
1370,32.5442012942121,3.42886380665205
1372,32.5524454123424,3.43541376811594
1374,32.560779651625,3.44291898148148
1376,32.565024009778,3.44613000801282
1378,32.5679473664158,3.448145
1380,32.5661400190869,3.44549686561562
1382,32.5720217606532,3.44974705882353
1384,32.5752813662831,3.45216074346405
1386,32.5759197587837,3.45187338643791
1388,32.5780099374048,3.45304719328704
1390,32.5796558993364,3.45424533991228
1392,32.5795263381025,3.45301593364198
1394,32.5797870638589,3.4520694212963
1396,32.5812719696429,3.45245013888889
1398,32.5836344813258,3.45403369252874
1400,32.5846376862715,3.45437236842105
1402,32.5921275736515,3.46006301169591
1404,32.5932687331336,3.46089302083333
1406,32.5822656685337,3.44885076121795
1408,32.58574862047,3.45178131510417
1410,32.5870306183887,3.45219842342342
1412,32.5887484654064,3.45272096230159
1414,32.5943554445015,3.45715973135965
1416,32.5982836942912,3.46041454810789
1418,32.6064488307854,3.4672455109127
1420,32.6120313926788,3.47163011831276
1422,32.6150496051347,3.47382784961686
1424,32.6158410431085,3.47379335237455
1426,32.6164482349961,3.47351198559671
1428,32.6194574596318,3.47553330176768
1430,32.6220696457819,3.47704545138889
1432,32.62762122078,3.48163174412393
1434,32.6289673028088,3.48239945913461
1436,32.6285045582091,3.48074567708333
1438,32.6381743622079,3.48906615497076
1440,32.6399492033494,3.48994259785354
1442,32.6373170847759,3.4865341540404
1444,32.6351554666858,3.48366287774725
1446,32.6253771312414,3.47246060474537
1448,32.6249808750358,3.47111458333333
1450,32.6277095489392,3.47262816840278
1452,32.6294030387258,3.47350683396465
1454,32.6309988225185,3.47427980124521
1456,32.6317098025546,3.47442207602339
1458,32.6351740173407,3.47640369689542
1460,32.6389991921832,3.4793920751634
1462,32.6403858380865,3.47976251929012
1464,32.6470182041436,3.48533047839506
1466,32.6485594233229,3.48648015491453
1468,32.6535843594799,3.48990888310185
1470,32.6661838915503,3.50126226851852
1472,32.6665778681615,3.50068392650463
1474,32.6660536844108,3.49930004789272
1476,32.6668757438955,3.49951350605413
1478,32.6691720602499,3.50038212962963
1480,32.6705887276866,3.50088244357639
1482,32.670425696058,3.49991573350694
1484,32.6639331900856,3.49274069444444
1486,32.6591376282352,3.48694983134921
1488,32.665787641926,3.49303618551587
1490,32.6576956836741,3.48421603732639
1492,32.6559000513227,3.48047506510417
1494,32.6602361776198,3.48418095760234
1496,32.6614987387269,3.48515817550505
1498,32.6648525558654,3.48750075954861
1500,32.6697534906922,3.49105690359477
1502,32.6808330908577,3.50098429608586
1504,32.6839809734054,3.50381979166667
1506,32.6791043656328,3.49835665798611
1508,32.6870128840664,3.50489758064516
1510,32.6908772401957,3.50759091666667
1512,32.6919408154671,3.50788990277778
1514,32.6814973298484,3.49674000420875
1516,32.6726894481754,3.48708710245572
1518,32.6746070698787,3.48825603780864
1520,32.66806410846,3.48067092978395
1522,32.6610272883251,3.47281597222222
1524,32.6568593776656,3.46778637941919
1526,32.6567170915063,3.46707696759259
1528,32.6639193175527,3.47391763117284
1530,32.6579934482073,3.46645264550265
1532,32.6585912370795,3.46600844444444
