time,temp,pres
736789.708333333,3.31699921602434,183.092162394959
736789.71875,3.31759930882356,183.128957377453
736789.729166667,3.31700065284452,183.156969533923
736789.739583333,3.3182985440452,182.963217273255
736789.75,3.31800034558822,183.063883651965
736789.760416667,3.31979804146645,182.870211086393
736789.770833333,3.32359574413211,182.93492720226
736789.78125,3.32310057598037,182.870074877448
736789.791666667,3.32280032642226,182.784093574381
736789.802083333,3.32030279991309,182.811968640973
736789.8125,3.32419550735311,182.655180857836
736789.822916667,3.3262977150442,182.725922746732
736789.833333333,3.32410246392352,182.74697648073
736789.84375,3.32040426225474,182.683073725487
736789.854166667,3.31760304660774,182.854812851239
736789.864583333,3.31789966401043,182.79007279774
736789.875,3.3121066813723,182.934832965692
736789.885416667,3.30700554917838,183.048875959542
736789.895833333,3.30130638380184,183.000054878296
736789.90625,3.29750437745082,182.855167034307
736789.916666667,3.29450326422258,182.956889016432
736789.927083333,3.28501063966973,183.12880736598
736789.9375,3.28110449264689,183.300801862752
736789.947916667,3.2759056579858,183.280022849558
736789.958333333,3.27180459185746,183.258024639235
736789.96875,3.26920299509793,183.430800710792
736789.979166667,3.26550402587451,183.445983678887
736789.989583333,3.26480078397566,183.746662890464
736790,3.26280230392148,183.597172794111
736790.010416667,3.25880435229677,183.817759535603
736790.020833333,3.2511086237323,183.704127676037
736790.03125,3.24960172794111,183.81187558824
736790.041666667,3.25559347155484,183.876929275178
736790.052083333,3.26488958432332,183.834048158505
736790.0625,3.27189193627481,183.882943553924
736790.072916667,3.28858182916099,183.92595321281
736790.083333333,3.30677961663274,183.883048158505
736790.09375,3.31718801960829,184.104744264715
736790.104166667,3.32419238348065,183.991124040458
736790.114583333,3.3305928322225,183.969024639235
736790.125,3.33219815686281,184.018942401963
736790.135416667,3.33100130568903,184.06195321281
736790.145833333,3.32480694378445,183.933144475515
736790.15625,3.31531094362705,183.911025343136
736790.166666667,3.32768650788001,183.911
736790.177083333,3.33309395218773,183.911
736790.1875,3.33110230392148,183.889025343136
736790.197916667,3.3367937979771,183.760140361571
736790.208333333,3.33869787206605,183.69507279774
736790.21875,3.34019827205889,183.566148602936
736790.229166667,3.34369619174033,183.480093574381
736790.239583333,3.34429932802086,183.48
736790.25,3.34989354901985,183.329173946072
736790.260416667,3.3494005440371,183.436882487987
736790.270833333,3.35189720008691,183.221241912491
736790.28125,3.34430875490164,183.221
736790.291666667,3.33640859578612,183.071163211129
736790.302083333,3.32721030368016,183.149911522746
736790.3125,3.31611278676423,183.02814053921
736790.322916667,3.31779815027387,182.963070724823
736790.333333333,3.31550257592004,182.806175834542
736790.34375,3.31160449264689,182.919868676475
736790.354166667,3.30890293780032,182.855070724822
736790.364583333,3.30040951970449,182.698175834542
736790.375,3.29800276470578,182.80587558824
736790.385416667,3.28701196881612,182.784023937632
736790.395833333,3.27781030368016,182.720071677775
736790.40625,3.2774004607843,182.805900931376
736790.416666667,3.27879847669613,182.778030466077
736790.427083333,3.28029832005215,182.778
736790.4375,3.27470645098015,182.949801862752
736790.447916667,3.26630913982322,182.977969533923
736790.458333333,3.2633033598957,182.849144475515
736790.46875,3.25530921568593,182.906933186277
736790.479166667,3.25559967357774,183.014882487987
736790.489583333,3.23821948739508,183.03597648073
736790.5,3.22161912254831,183.078950465688
736790.510416667,3.21081175120128,183.137935803623
736790.520833333,3.20790324789918,183.28883088525
736790.53125,3.20670138235289,183.289
736790.541666667,3.23207236291551,183.294993471555
736790.552083333,3.23229977600695,183.482789446536
736790.5625,3.21262269362661,183.461025343136
736790.572916667,3.20720587560064,183.439023937632
736790.583333333,3.20410347189223,183.488944001738
736790.59375,3.19690829411734,183.589883651965
736790.604166667,3.19020729009709,183.660922746732
736790.614583333,3.1872033598957,183.590079517532
736790.625,3.17491416911712,183.669907843141
736790.635416667,3.16251349211999,183.755906425619
736790.645833333,3.16389843204867,183.720040318748
736790.65625,3.16649700490207,183.670057598037
736790.666666667,3.16030674605999,183.71295321281
736790.677083333,3.1509105276732,183.633089597219
